headline,date,snippet,url
"Morning Agenda: Trump and Wall Street, Wells Fargo Fallout, Beer Sales",2016-12-13T10:44,"Donald J. Trump tapping Gary D. Cohn, the president of Goldman Sachs, to be his top economic policy adviser has opened up opportunities for the next generation of Goldman leaders....",https://www.nytimes.com/2016/12/13/business/dealbook/trump-goldman-wells-prudential-asahi-abinbev.html
1MDB Case Hangs Over Goldman Sachs as Investigators Dig for Answers,2016-12-23T01:54,"The firm says it thought the billions of dollars it raised for a Malaysian fund were used to buy legitimate assets, though prosecutors said they landed in personal accounts....",https://www.nytimes.com/2016/12/22/business/dealbook/1mdb-goldman-sachs.html
Donald Trump Nominates Wall Street Lawyer to Head S.E.C.,2017-01-04T16:54,"Jay Clayton, a partner at Sullivan & Cromwell and an adviser to Goldman Sachs, would join several Wall Street alumni in serving in Mr. Trump’s administration....",https://www.nytimes.com/2017/01/04/business/dealbook/donald-trump-sec-jay-clayton.html
Goldman Sachs Names Elisha Wiesel Chief Information Officer,2017-01-09T19:12,"As the Wall Street firm shuffles its top ranks, younger executives are stepping up into senior positions....",https://www.nytimes.com/2017/01/09/business/dealbook/goldman-sachs-elisha-wiesel-chief-information-officer.html
Goldman Sachs Completes Return From Wilderness to the White House,2017-01-12T16:09,"An influx of alumni under Donald J. Trump provokes little backlash, as fears of undue influence mix with relief that the executive branch has some adult supervision....",https://www.nytimes.com/2017/01/12/business/goldman-sachs-completes-return-from-wilderness-to-the-white-house.html
Banks Stand to Lose Fees if Aetna-Humana Deal Collapses,2017-01-23T19:26,"Citigroup, Lazard and Goldman Sachs would lose a majority of an expected $101 million in fees....",https://www.nytimes.com/2017/01/23/business/dealbook/banks-stand-to-lose-fees-if-aetna-humana-deal-collapses.html
Code-Stealing Conviction Is Reinstated for Former Goldman Sachs Trader,2017-01-24T22:50,Sergey Aleynikov was convicted in 2015 of stealing computer code for Goldman’s high-speed trading business. That ruling was overturned two months later....,https://www.nytimes.com/2017/01/24/business/dealbook/code-stealing-conviction-is-reinstated-for-former-goldman-sachs-trader.html
Goldman’s $285 Million Package for Gary Cohn Is Questioned,2017-01-26T01:59,Mr. Cohn’s exit pay as he left for President Trump’s National Economic Council drew criticism as a possible incentive to give Goldman Sachs special treatment....,https://www.nytimes.com/2017/01/25/business/dealbook/goldman-sachs-gary-cohn-285-million-departure-package.html
Chief of Goldman Sachs’s Restructuring Business Leaves for Evercore,2017-02-03T03:41,The departure of Roopesh Shah comes amid a prolonged slump in the restructuring advisory business....,https://www.nytimes.com/2017/02/02/business/dealbook/goldman-sachs-evercore-roopesh-shah.html
Trump’s Economic Cabinet Is Mostly Bare. This Man Fills the Void.,2017-02-11T19:03,"With crucial posts still vacant, Gary Cohn, a longtime Goldman Sachs executive, has become the president’s go-to figure on matters related to jobs, business and growth....",https://www.nytimes.com/2017/02/11/business/dealbook/trump-economic-cabinet-gary-cohn.html
James Donovan Is Latest Goldman Sachs Executive to Join Trump Administration,2017-03-15T02:10,"Mr. Donovan, a longtime Goldman banking and investment management executive, has been named to be the deputy to Treasury Secretary Steven T. Mnuchin....",https://www.nytimes.com/2017/03/14/business/dealbook/james-donovan-goldman-sachs-treasury-trump-administration.html
Eton Park to Shut Down as $3 Trillion Hedge Fund Industry Faces Turmoil,2017-03-23T16:34,"The firm, founded by a former Goldman Sachs partner, Eric Mindich, decided to close after a 10 percent decline in performance last year....",https://www.nytimes.com/2017/03/23/business/dealbook/eton-park-hedge-fund-closes.html
"Earnings From Two Big Banks, and a New Galaxy From Samsung",2017-04-17T01:00,Analysts will watch whether Goldman Sachs and Morgan Stanley keep up with rivals like JPMorgan Chase. A new model of the Samsung Galaxy is selling briskly already....,https://www.nytimes.com/2017/04/16/business/earnings-from-two-big-banks-and-a-new-galaxy-from-samsung.html
How Morgan Stanley Bested Goldman Sachs,2017-04-19T16:36,"A near-doubling of fixed-income trading revenue in the first quarter shows that the strategy of James P. Gorman, Morgan Stanley chief, is paying off....",https://www.nytimes.com/2017/04/19/business/dealbook/how-morgan-stanley-bested-goldman-sachs.html
Bring Back Glass-Steagall? Goldman Sachs Would Love That,2017-04-21T19:40,"Senator Elizabeth Warren wants to separate commercial banking from investment banking. That won’t fix Wall Street, though it could help Goldman Sachs....",https://www.nytimes.com/2017/04/21/business/dealbook/bring-back-glass-steagall-goldman-sachs-would-love-that.html
Goldman Sachs Sees Big Potential for Fintech in Brazil,2017-05-15T18:04,A new report estimates that the more than 200 financial technology companies in Brazil could generate $24 billion in revenue over the next 10 years....,https://www.nytimes.com/2017/05/15/business/dealbook/goldman-sachs-sees-big-potential-for-fintech-in-brazil.html
"In Tumult of Trump, Jon Corzine Seeks a Wall Street Comeback",2017-05-18T19:32,"After a number of setbacks, the former New Jersey governor and Goldman Sachs executive is planning his next act: a hedge fund built for the Trump era....",https://www.nytimes.com/2017/05/18/business/dealbook/jon-corzine-wall-street-comeback.html
James Donovan Backs Out as Nominee for No. 2 Treasury Job,2017-05-19T23:11,The longtime banking and investment management executive at Goldman Sachs says he wants to focus on his family....,https://www.nytimes.com/2017/05/19/business/dealbook/james-donovan-nominee-treasury-backs-out.html
"In Venezuela, Goldman Sachs Found a Hot Deal and a Moral Mess",2017-05-30T19:04,"By buying government bonds with a face value of some $3 billion, Goldman has helped prop up the embattled regime of President Nicolás Maduro....",https://www.nytimes.com/2017/05/30/business/dealbook/venezuela-bonds-goldman-sachs.html
Goldman Sachs Struggles to Navigate the Markets,2017-07-18T21:34,"The Wall Street powerhouse is slowly changing course, but its high valuation relative to its rivals demands faster improvement....",https://www.nytimes.com/2017/07/18/business/dealbook/goldman-sachs-struggles-to-navigate-the-markets.html
Morgan Stanley Gives Goldman Sachs a Lesson in Diversity,2017-07-19T18:42,"As chief executive, James Gorman has created a firm that is more flexible and profitable than its longtime Wall Street archrival....",https://www.nytimes.com/2017/07/19/business/dealbook/morgan-stanley-james-gorman-goldman-sachs.html
Morning Agenda: Cohn and Mnuchin Tackle Taxes,2017-08-29T09:54,"The former Goldman Sachs executives are leading the plan to overhaul taxes. But their ambitions appear to be shrinking, and lawmakers are worried.",https://www.nytimes.com/2017/08/29/business/dealbook/trump-cohn-mnuchin-taxes.html
"With Deal-Making in the Doldrums, Goldman Tries Something New",2017-10-11T19:40,Goldman Sachs has a small team cooking up acquisition ideas for big clients. It’s an experiment that could bolster revenue for Goldman’s trading operation.,https://www.nytimes.com/2017/10/11/business/dealbook/goldman-sachs-dealmaking.html
"Goldman Sachs Had Good Earnings, but It Could Learn From Morgan Stanley",2017-10-17T19:15,"Goldman Sachs posted strong results, but its rival on Wall Street has earnings that look more repeatable.",https://www.nytimes.com/2017/10/17/business/dealbook/goldman-sachs-morgan-stanley-earnings.html
