headline,date,snippet,url
"Cate Marvin, Joseph DuPont",2016-10-23T04:22,"She is a poet, and he leads sea kayaking expeditions....",https://www.nytimes.com/2016/10/24/fashion/weddings/cate-marvin-joseph-dupont.html
"Drake Announces ‘More Life’ on His Preferred Platform, Apple Music",2016-10-24T14:46,"The rapper said a new release, which he called a playlist rather than an album, would arrive in December....",https://www.nytimes.com/2016/10/25/arts/music/drake-more-life-apple-music.html
Microsoft Unveils Its First Desktop PC,2016-10-26T23:51,The Surface Studio represents Microsoft’s growing presence in the hardware side of the industry that it once left entirely to its partners....,https://www.nytimes.com/2016/10/27/technology/microsoft-unveils-its-first-desktop-pc.html
"Apple Predicts a Big Holiday Bounce After Its Biggest Rival, Samsung, Falters",2016-10-26T00:22,"If the company’s forecast is accurate, it will mark a turnaround from what has been a disappointing year for the Silicon Valley giant....",https://www.nytimes.com/2016/10/26/technology/apple-predicts-a-big-holiday-bounce-after-three-consecutive-quarterly-losses.html
TripAdvisor to Start Booking Travel to Cuba,2016-10-27T23:00,"Travelers will soon be able to book through one of the world’s largest travel websites, the latest development in an American travel industry that is slowly normalizing tourism to Cuba....",https://www.nytimes.com/2016/10/27/travel/tripadvisor-cuba-booking.html
Boo? Halloween Used to Be About Finding True Love,2016-10-27T20:33,"Forget blood, gore and scary monsters. In the early 20th century, games like Snap Apple kept the holiday’s focus on romance....",https://www.nytimes.com/2016/10/28/style/halloween-love-romance-history.html
"Farhad and Mike’s Week in Tech: Microsoft, Apple and Halloween!",2016-10-29T13:30,Farhad is going as sexy Donald Trump and Mike as Guy Fieri. Amazon gets them reminiscing about Matthew McConaughey in a 1990s stoner movie....,https://www.nytimes.com/2016/10/30/technology/farhad-and-mikes-week-in-tech-microsoft-apple-and-halloween.html
"Hulu Adds ESPN, ABC and Fox News to Streaming Service",2016-11-01T18:35,Hulu has signed deals that will make networks from 21st Century Fox’s and Disney part of its forthcoming live streaming service....,https://www.nytimes.com/2016/11/02/business/media/hulu-adds-espn-abc-and-fox-news-to-streaming-service.html
Will.i.am Moves Wearables Off the Wrist With the Help of Kendall Jenner and Apple,2016-11-01T13:11,"“We don’t expect our technology to match our outfits,” the entertainer-entrepreneur said. But with a band of fashion power players, he’s out to change that....",https://www.nytimes.com/2016/11/02/fashion/wearable-technology-will-i-am.html
Microsoft Puts Slack in Cross Hairs With New Office Chat App,2016-11-02T15:30,"The tech giant introduced Microsoft Teams, an addition to its Office 365 suite, which resembles Slack but adds features like threaded conversations and videoconferencing....",https://www.nytimes.com/2016/11/03/technology/microsoft-teams-slack-competitor.html
How LinkedIn Drove a Wedge Between Microsoft and Salesforce,2016-11-05T13:42,"Once so close they flirted with a merger, the software giants became archrivals when they realized the value of the data amassed by social networks....",https://www.nytimes.com/2016/11/06/technology/how-linkedin-drove-a-wedge-between-microsoft-and-salesforce.html
Dublin Appeals $14.3 Billion Tax Charge Against Apple,2016-11-09T21:55,The Irish government says European antitrust officials were wrong to force the iPhone maker to give up what they consider unfair concessions....,https://www.nytimes.com/2016/11/10/technology/ireland-apple-tax-vestager.html
Nike to Open a Huge Store in the Heart of SoHo,2016-11-09T21:41,"Eddie Borgo and Tiffany have a new jewelry line, J.W. Anderson has his first sample sale in the United States, and more shopping news....",https://www.nytimes.com/2016/11/10/fashion/nike-soho-tiffany-collaboration-new-york-shopping-news.html
Finding a Non-Mac Alternative to Microsoft,2016-11-09T16:37,"If Windows 10 annoys you and you don’t want to switch to a Mac, consider Linux or even a Chromebook instead....",https://www.nytimes.com/2016/11/10/technology/personaltech/finding-a-non-mac-alternative-to-microsoft.html
Yahoo’s Breach Gives Verizon Leverage in Deal Talks,2016-11-10T20:15,The latest assault on Yahoo’s reputation gives Verizon extra firepower to snag a better deal....,https://www.nytimes.com/2016/11/11/business/dealbook/yahoos-breach-gives-verizon-leverage-in-deal-talks.html
Parallels Between Europe’s Antitrust Cases Against Google and Microsoft,2016-11-10T14:01,"In charges brought recently against Google and earlier against Microsoft, officials say that each company favored some of its services over those of rivals....",https://www.nytimes.com/2016/11/11/technology/google-microsoft-europe-antitrust-android.html
"Disney Promises Growth, and Shares Rise in After-Hours Trading",2016-11-11T01:48,"In the latest quarter, the company earned $1.10 per share, missing analysts’ $1.16 consensus. But the stock shot up after executives’s comments....",https://www.nytimes.com/2016/11/11/business/disney-promises-growth-and-shares-rise-in-after-hours-trading.html
U.S. Companies to Trump: Don’t Abandon Global Climate Deal,2016-11-16T21:08,"“Failure to build a low-carbon economy puts American prosperity at risk,” the companies, which include Mars, Nike and Starbucks, said in a joint letter....",https://www.nytimes.com/2016/11/17/business/energy-environment/us-companies-to-trump-dont-abandon-global-climate-deal.html
When Eve and Eve Bit the Apple,2016-11-18T10:00,A Christian woman’s identity is challenged by her love for church and another woman....,https://www.nytimes.com/2016/11/20/fashion/modern-love-religion-christian-lesbian-identity.html
Microsoft Spends Big to Build a Computer Out of Science Fiction,2016-11-20T23:55,"The computer giant says it’s ready to start planning a prototype quantum computer, a superpowerful device that relies on subatomic particles instead of transistors....",https://www.nytimes.com/2016/11/21/technology/microsoft-spends-big-to-build-quantum-computer.html
"How Apple Empowers, and Employs, the American Working Class",2016-11-20T21:56,"The tech giant probably won’t bring all production to the United States, as Donald Trump has suggested, but it provides diverse opportunities for thousands of Americans, along with a ladder to climb....",https://www.nytimes.com/2016/11/21/technology/how-apple-empowers-and-employs-the-american-working-class.html
As American as Apple Pie? The Rural Vote’s Disproportionate Slice of Power,2016-11-20T17:24,"Rural America, even as it decries its economic weakness, has retained electoral strength beyond its numbers....",https://www.nytimes.com/2016/11/21/upshot/as-american-as-apple-pie-the-rural-votes-disproportionate-slice-of-power.html
"Daily Report: At Apple, U.S. Jobs That Go Beyond Manufacturing",2016-11-21T17:58,"Apple makes one product domestically: the Mac Pro, in Austin, Tex. But in addition to the manufacturing jobs that it has created, Apple employs 6,000 at its own Austin campus....",https://www.nytimes.com/2016/11/21/technology/daily-report-at-apple-us-jobs-that-go-beyond-manufacturing.html
"Hong Kong Disneyland, Seeking Return to Profit, Plans $1.4 Billion Upgrade",2016-11-22T07:15,"Over five years, the smallest of the Disney resorts will get a bigger castle and put the film “Frozen” and Marvel superheroes at the center of new attractions....",https://www.nytimes.com/2016/11/22/business/media/disney-hong-kong-resort-upgrade.html
Canada to Buy F-18s From Boeing to Shore Up Its Fighter Fleet,2016-11-23T12:14,"The country’s previous administration had planned to buy 65 F-35s from Lockheed Martin, but then wavered over the price, estimated at $45.8 billion....",https://www.nytimes.com/2016/11/23/business/international/canada-to-buy-f-18s-from-boeing-to-shore-up-its-fighter-fleet.html
A Latina Disney Movie Princess? The Wait Isn’t Over,2016-11-25T20:40,“Moana” is a step toward diversifying the world of animated princesses. But it’s still exceedingly rare to see dark-skinned heroines in such films....,https://www.nytimes.com/2016/11/25/movies/a-latina-disney-movie-princess-the-wait-isnt-over.html
‘Moana’ Has the Second Best Thanksgiving Weekend Opening of All Time,2016-11-27T19:02,"Disney Animation Studios, and its corporate sibling, Pixar, now hold the top six spots for opening weekends over the Thanksgiving holiday period....",https://www.nytimes.com/2016/11/27/arts/moana-has-the-second-best-thanksgiving-weekend-opening-of-all-time.html
World Trade Organization Rules Against Boeing Tax Break for New Jet,2016-11-28T23:37,The W.T.O. ruling that a Washington State break for development of the 777X is a prohibited subsidy extends a trans-Atlantic spat involving Boeing and Airbus....,https://www.nytimes.com/2016/11/28/business/international/world-trade-organization-rules-against-boeing-tax-break-for-new-jet.html
Intel to Team With Delphi and Mobileye for Self-Driving Cars,2016-11-29T05:01,"For Intel, especially, the collaboration is an effort to catch up in autonomous vehicles, a field where some chip makers have made deeper inroads....",https://www.nytimes.com/2016/11/29/business/intel-to-team-with-delphi-and-mobileye-for-self-driving-cars.html
"Erich Bloch, Who Helped Develop IBM Mainframe, Dies at 91",2016-11-30T21:08,"In 1964, he transformed computing with the System/360, the foundation for the modern operating system that would host various software programs....",https://www.nytimes.com/2016/11/30/technology/erich-bloch-who-helped-develop-ibm-mainframe-dies-at-91.html
How to Defend Yourself Against Apple’s Calendar Spam,2016-12-05T18:08,"Junk mailers are abusing the iOS calendar and photo-sharing invitation system, but Apple is taking action — and you can, too....",https://www.nytimes.com/2016/12/05/technology/personaltech/avoid-apple-calendar-spam.html
Supreme Court Gives Samsung a Reprieve in Apple Patent Case,2016-12-06T17:41,A unanimous court ruled on Tuesday that Samsung may not have to pay $399 million in damages for copying parts of the iPhone’s distinctive look....,https://www.nytimes.com/2016/12/06/technology/samsung-apple-smartphone-patent-supreme-court.html
Facebook and Other Tech Companies Seek to Curb Flow of Terrorist Content,2016-12-06T03:04,"Facebook, Google, Twitter and Microsoft announced they have teamed up to fight the spread of such content online by sharing technology and information....",https://www.nytimes.com/2016/12/05/technology/facebook-and-other-tech-companies-seek-to-curb-flow-of-terrorist-content.html
"Visa Program for Afghan Translators Is Renewed, With New Restrictions",2016-12-08T18:20,"Congress passed a $619 billion military policy bill that includes a measure adding 1,500 visas for Afghans who have risked their lives as interpreters and translators....",https://www.nytimes.com/2016/12/08/us/politics/visa-promgram-afghans-interpreters.html
"With LinkedIn, Microsoft Looks to Avoid Past Acquisition Busts",2016-12-08T14:18,The technology giant has not had a great track record with the companies it acquires. The hope is that it has learned from its mistakes....,https://www.nytimes.com/2016/12/08/technology/with-linkedin-microsoft-looks-to-avoid-past-acquisition-busts.html
Coca-Cola Chief to Step Down in 2017,2016-12-09T21:53,"Coca-Cola’s chief executive, Muhtar Kent, will leave that role next year and be succeeded by James Quincey, the chief operating officer....",https://www.nytimes.com/2016/12/09/business/coca-cola-chief-to-step-down-in-2017.html
Daily Report: What Microsoft Needs From LinkedIn,2016-12-09T18:08,One sign of success in the $26 billion merger will be if few LinkedIn employees use their own product to find another job....,https://www.nytimes.com/2016/12/09/technology/daily-report-what-microsoft-needs-from-linkedin.html
Tourists Gone Wild,2016-12-09T16:09,Travelers from China have been getting a bad rap lately. But it’s an ancient tradition — and we’ve all been there....,https://www.nytimes.com/2016/12/09/opinion/sunday/tourists-gone-wild.html
The Supersize Cliché in ‘Moana’,2016-12-10T19:30,"A new Disney animated movie is careful to get a lot of things right about Pacific islanders, but one obvious stereotype has crept in....",https://www.nytimes.com/2016/12/10/opinion/sunday/the-supersize-cliche-in-moana.html
Iran and Boeing Sign $16.6 Billion Deal on Sale of 80 Aircraft,2016-12-11T16:11,"The agreement, to be carried out over 10 years, may face opposition from supporters of President-elect Donald J. Trump in Congress....",https://www.nytimes.com/2016/12/11/world/middleeast/iran-boeing-airplane-deal.html
What’s on TV Sunday: ‘Frozen’ and ‘The Dick Van Dyke Show — Now in Living Color!’,2016-12-11T06:00,"“Frozen,” the Disney blockbuster — and its song of empowerment, “Let It Go” — arrives on network television. And “The Dick Van Dyke Show” comes alive in color....",https://www.nytimes.com/2016/12/11/arts/television/whats-on-tv-sunday-frozen-and-the-dick-van-dyke-show-now-in-living-color.html
Boeing Speaks in Trump Terms on Iran Deal: It’s About Jobs,2016-12-12T02:08,"With a $16.6 billion sale of planes to Iran, Boeing said the agreement would “support tens of thousands of U.S. jobs,” perhaps speaking toward President-elect Donald J. Trump....",https://www.nytimes.com/2016/12/11/business/iran-boeing-airplane-billion-dollar-agreement.html
"When Trump Meets Tech Leaders, Jobs Will Be on the Agenda",2016-12-13T10:00,"The executives meeting with Mr. Trump in Manhattan on Wednesday include Elon Musk of Tesla, Timothy D. Cook of Apple and Jeff Bezos of Amazon....",https://www.nytimes.com/2016/12/13/technology/when-trump-meets-tech-leaders-jobs-will-be-on-the-agenda.html
Bill Gates Leads New Fund as Fears of U.S. Retreat on Climate Grow,2016-12-13T01:10,"The Microsoft co-founder has started a fund to invest in energy research to reduce the causes of climate change, work that would build on efforts that may be threatened by a Trump administration....",https://www.nytimes.com/2016/12/12/business/energy-environment/bill-gates-breakthrough-energy-ventures.html
"Zika Fears Fading, Renewed Interest in Caribbean and Mexico",2016-12-16T13:00,Travelers are booking trips after the World Health Organization said that the virus was no longer a global health emergency....,https://www.nytimes.com/2016/12/16/travel/zika-fears-fading-caribbean-mexico-interest.html
The Last Days of the Big Apple Circus,2016-12-16T00:58,"Vincent Tullo captured part of the final season of the nonprofit circus, which announced this year that it had run out of money and would not return....",https://www.nytimes.com/2016/12/15/nyregion/big-apple-circus.html
Commerce Dept. to Revise Growth Figures; Nike and FedEx to Announce Earnings,2016-12-18T21:39,"What’s ahead this week: The Commerce Department will release its updated predictions for the economy’s trajectory; and Nike, FedEx and Rite Aid will announce earnings....",https://www.nytimes.com/2016/12/18/business/commerce-dept-to-revise-growth-figures-nike-and-fedex-to-announce-earnings.html
Why Verizon Can’t Quit Yahoo,2016-12-20T21:44,"Despite the easy narrative that Yahoo is a loser in the tech industry, its business is stabilizing and Verizon has little to stand on to exit the merger....",https://www.nytimes.com/2016/12/20/business/dealbook/why-verizon-cant-quit-yahoo.html
How Travelers Should Tip During the Holidays (and How Much),2016-12-20T12:00,"Frequent hotel guests should tip double, and everyone should tip more on the actual holiday....",https://www.nytimes.com/2016/12/20/travel/how-travelers-should-tip-during-the-holidays.html
Apple Music: Platform? Promoter? Both.,2016-12-22T11:00,Apple executives Jimmy Iovine and Larry Jackson discuss its place in the music ecosystem and how it has built a one-stop shop for the streaming age....,https://www.nytimes.com/2016/12/22/arts/music/apple-music-platform-promoter-both.html
Trump Meets Boeing and Lockheed Executives After Assailing Them on Jet Costs,2016-12-22T00:49,The president-elect said he was looking to “bring costs down” on the F-35 fighter jet program and Boeing’s plans to build new Air Force One planes....,https://www.nytimes.com/2016/12/21/business/donald-trump-boeing-lockheed.html
Daily Report: Apple Hurls the ‘Patent Troll’ Insult at Nokia,2016-12-23T15:58,The iPhone maker is engaged in a testy licensing fight over old Nokia patents. Now the companies have taken their fight to courts all over the world....,https://www.nytimes.com/2016/12/23/technology/daily-report-apple-hurls-the-patent-troll-insult-at-nokia.html
Trump Pits Boeing Against Lockheed to Cut Costs of New Fighter Jets,2016-12-23T02:00,Donald J. Trump’s post on Twitter suggested that Boeing’s pitch may have swayed him to buy more of its F-18s over Lockheed Martin’s F-35s....,https://www.nytimes.com/2016/12/22/business/trump-boeing-lockheed-cut-costs-fighter-jets.html
Apple and Nokia Battle Over Cellphone Patents,2016-12-23T01:14,"While companies like Apple now dominate smartphones, an earlier generation of phone makers like Nokia developed some of the technology....",https://www.nytimes.com/2016/12/22/technology/apple-nokia-patent-smartphone.html
Airbus Will Sell 100 Planes to Iran After Similar Boeing Deal,2016-12-23T01:14,The deal was signed despite the risk that a Republican White House and Congress will seek to annul the international nuclear agreement that made it possible....,https://www.nytimes.com/2016/12/22/world/middleeast/iran-airbus-boeing-deal.html
Netflix Could Be Practical Magic for Disney,2016-12-30T19:01,"Walt Disney, the entertainment conglomerate, is on the hunt for technology to connect consumers directly to its movies and TV shows, but a deal would be pricey....",https://www.nytimes.com/2016/12/30/business/dealbook/netflix-could-be-practical-magic-for-disney.html
"After Building a Media Empire, What’s Next? Lifting One Million From Poverty",2016-12-30T14:30,An Indian couple use huge profits from a deal with Disney to finance a nonprofit that aims to help a million villagers build better lives....,https://www.nytimes.com/2016/12/30/world/asia/india-ronnie-screwvala-poverty-swades-foundation.html
Growing a Different Apple,2017-01-02T17:10,"At Pearl Automation, former Apple employees are blending their old employer’s high quality standards with less paranoia and more openness....",https://www.nytimes.com/2017/01/02/technology/pearl-automation-apple-alumni.html
Customs Outage Frustrates Fliers at Airports Across U.S.,2017-01-03T07:19,Travelers vented online Monday night after a four-hour failure in a Customs and Border Protection processing system caused long lines and delays....,https://www.nytimes.com/2017/01/03/us/airport-delays-customs-border-protection.html
Apple Removes New York Times Apps From Its Store in China,2017-01-04T20:21,The technology giant said it was complying with a request from Chinese authorities. Apps from other international publications were still available....,https://www.nytimes.com/2017/01/04/business/media/new-york-times-apps-apple-china.html
Coming to Carnival Cruises: A Wearable Medallion That Records Your Every Whim,2017-01-04T05:01,"The system, inspired by bracelet technology at Walt Disney World, is an advance in serving guests and tracking their wants....",https://www.nytimes.com/2017/01/04/business/media/coming-to-carnival-cruises-a-wearable-medallion-that-records-your-every-whim.html
Daily Report: Apple Takes Down The Times’s News App in China,2017-01-05T16:48,"The move came after company and Chinese officials were interviewed for an article about perks for the world’s biggest iPhone plant, in Zhengzhou....",https://www.nytimes.com/2017/01/05/technology/daily-report-apple-takes-down-the-timess-news-app-in-china.html
Russia Requires Apple and Google to Remove LinkedIn From Local App Stores,2017-01-07T00:53,The move came after a November court ruling found the professional networking service in violation of Russia’s internet laws....,https://www.nytimes.com/2017/01/06/technology/linkedin-blocked-in-russia.html
UnitedHealth Group to Buy Outpatient Surgery Chain for $2.3 Billion,2017-01-09T11:00,"The insurance giant expects to close the deal for the chain, Surgical Care Affiliates, in the first half of 2017....",https://www.nytimes.com/2017/01/09/business/unitedhealth-surgical-care-affiliates.html
"After Verizon Deal, Yahoo to Become ‘Altaba’ and Marissa Mayer to Step Down From Board",2017-01-10T03:30,"If and when its deal with Verizon goes through, the company will rename itself, and more than half of its board members will step down, Yahoo said in a regulatory filing....",https://www.nytimes.com/2017/01/09/business/dealbook/yahoo-would-become-altaba-after-selling-its-internet-business.html
A New Destination for Files Downloaded From Microsoft Edge,2017-01-12T17:16,"Microsoft’s Windows 10 browser puts files in the Downloads folder by default, but you can pick a new place to store those fresh-off-the-web items....",https://www.nytimes.com/2017/01/12/technology/personaltech/a-new-destination-for-files-downloaded-from-microsoft-edge.html
Las Vegas Works to Charm Travelers From Asia,2017-01-14T12:00,"A new direct flight from Beijing, a hotel with signage in Chinese and Lunar New Year celebrations are all part of a tourism effort....",https://www.nytimes.com/2017/01/14/travel/las-vegas-nevada-asian-tourism.html
"With LeBron 14 Release, Nike Is Bypassing the Shoe Store",2017-01-14T02:05,"Thirteen years after Michael Jordan’s retirement, his sneaker brand still dominates the secondhand market. To try to boost sales of LeBron James’s shoes, Nike is using a reseller....",https://www.nytimes.com/2017/01/13/sports/basketball/lebron-james-michael-jordan-shoe-sales-cavs-court-spo.html
Where the Clothes Do Most of the Work,2017-01-16T10:00,The crowds at the new Adidas and Nike superstores are not inclined to sweat....,https://www.nytimes.com/2017/01/16/fashion/adidas-nike-superstores-athletic-clothing-shopping.html
Fiona Apple Releases a Trump Protest Chant,2017-01-18T19:46,"The chant is on a new track, called “Tiny Hands,” the singer created for the women’s march in Washington after Donald Trump’s inauguration....",https://www.nytimes.com/2017/01/18/arts/music/fiona-apple-tiny-hands-womens-march.html
"Apple Adds to Qualcomm’s Troubles, Filing Lawsuit Over Rebates",2017-01-21T00:25,"The chip maker’s technology is at heart of the smartphone revolution. But as the company’s influence grows, it is gaining unwanted antitrust attention....",https://www.nytimes.com/2017/01/20/technology/apple-qualcomm-lawsuits.html
Retired Big Apple Circus Animals Prepare for Their Second Act,2017-01-22T15:00,"Jenny Vidbel, a former circus trainer, has welcomed horses, pigs and dogs to her New York farm, where she plans to pair animals with children and older adults in a rehabilitative program....",https://www.nytimes.com/2017/01/22/nyregion/retired-big-apple-circus-animals-prepare-for-their-second-act.html
‘Pinocchio’ Heading to London Stage,2017-01-23T20:22,"The adaptation, approved by Disney Theatrical Productions, will have songs from the 1940 film, and is to open at the National Theater in December....",https://www.nytimes.com/2017/01/23/theater/pinocchio-walt-disney-london-stage.html
‘Basic Economy’ Airline Service Squeezing Business Travelers,2017-01-23T14:55,"When corporate travel managers insist on the least expensive flights, some employees must contribute their own money to make trips bearable....",https://www.nytimes.com/2017/01/23/business/basic-economy-airline-service-can-pinch-business-travelers.html
"Tidal, Jay Z’s Streaming Service, Sells a Stake to Sprint",2017-01-23T14:46,"Sprint bought a third of the service, which has struggled in a field dominated by streaming giants like Apple Music, Spotify and Pandora....",https://www.nytimes.com/2017/01/23/business/media/tidal-streaming-music-jayz-sprint.html
Head Trip: Meditation Apps for Travelers,2017-01-24T11:00,"Apps today are offering stress relief for vacationers, be they on planes, trains, city streets, or lounge chairs in the South of France....",https://www.nytimes.com/2017/01/24/travel/meditation-apps-for-travelers.html
Valentine’s Day Can Mean Savings for Travelers,2017-01-24T11:00,Some of the perks and reduced rates hotels and resorts are offering to entice couples out of the house for a night or two....,https://www.nytimes.com/2017/01/24/travel/valentines-day-savings-for-travelers.html
Yahoo Delays Its Sale to Verizon Until the Second Quarter,2017-01-24T01:11,"The internet company reported positive numbers in its most recent quarterly report, but it is still dealing with the aftermath of two major data breaches....",https://www.nytimes.com/2017/01/23/technology/yahoo-verizon-sale-delayed.html
Cisco Pays Fantastical Price for Software Firm,2017-01-25T19:46,A $3.7 billion deal for AppDynamics offers some respite from hardware woes. But Cisco is paying a price on which it will take years to earn a decent return....,https://www.nytimes.com/2017/01/25/business/dealbook/cisco-appdynamics.html
Star of Iranian Film Says She Will Boycott Oscars Over Trump’s Visa Ban,2017-01-26T17:15,"Taraneh Alidoosti of “The Salesman,” which is up for best foreign-language film, says, ‘It hurts me deeply to see ordinary people of my country being rejected.”...",https://www.nytimes.com/2017/01/26/movies/taraneh-alidoosti-boycott-oscars-trump-iranian-film.html
Travelers With Nut Allergies Clash With Airlines,2017-01-26T05:16,Parents say that even mentioning a nut allergy to airline employees can get them kicked off a plane....,https://www.nytimes.com/2017/01/26/well/family/travelers-with-nut-allergies-clash-with-airlines.html
Find the Right Power Cord for Your MacBook,2017-01-27T16:50,"Apple has many adapters for charging the laptop’s battery, so be sure to get the one designed for your model....",https://www.nytimes.com/2017/01/27/technology/personaltech/find-the-right-power-cord-for-your-macbook.html
Advice for Gay and Transgender Travelers,2017-01-27T11:00,Expert advice on planning a seamless and satisfying getaway....,https://www.nytimes.com/2017/01/27/travel/advice-for-gay-and-transgender-travelers.html
Slashers’ Work Ruins Shoes Discarded at a Nike Store,2017-01-27T00:51,A passer-by’s discovery of bags of ruined shoes outside a Nike store in SoHo seems to fly in the face of a stated policy of donating unworn clothing....,https://www.nytimes.com/2017/01/26/nyregion/slashers-work-ruins-shoes-discarded-at-a-nike-store.html
"Microsoft’s Profit Rises 4 Percent, as Cloud Business Booms",2017-01-27T00:47,"Microsoft reported a quarterly profit of $5.2 billion, or 66 cents a share, compared with $5.02 billion, or 62 cents a share, a year earlier....",https://www.nytimes.com/2017/01/26/business/microsoft-q4-earnings.html
Trump’s Visa Ban May Keep Nominated Iranian Director From Attending Oscars,2017-01-28T21:05,"Asghar Farhadi, whose film “The Salesman” is vying for a best foreign-language film Academy Award, may not be able to enter the United States for the Feb. 26 ceremony....",https://www.nytimes.com/2017/01/28/arts/trump-muslim-ban-oscars-iranian-director.html
Fears That Trump’s Visa Ban Betrays Friends and Bolsters Enemies,2017-01-28T02:07,"Officials, analysts and citizens across Muslim-majority countries said the order was a sign that President Trump sees Islam itself as the problem....",https://www.nytimes.com/2017/01/27/world/middleeast/muslims-trump-visa-restrictions-.html
"In Iran, Shock and Bewilderment Over Trump Visa Crackdown",2017-01-28T01:26,The new administration’s freeze on visas for a targeted group of countries could provide an early test of its relationship with Tehran....,https://www.nytimes.com/2017/01/27/world/middleeast/trump-visa-muslim-ban.html
"Visa Ban Leaves Artists in Limbo, and Institutions Perplexed",2017-01-29T22:32,"Museums, film festivals, theaters and workshops are scrambling to figure out President Trump’s executive order on immigration and the effects it may have....",https://www.nytimes.com/2017/01/29/movies/visa-ban-leaves-artists-in-limbo-and-institutions-perplexed.html
Travelers Stranded and Protests Swell Over Trump Order,2017-01-29T15:32,The White House pulled back on part of Mr. Trump’s temporary ban on visitors from seven countries by saying that it would not apply to those with green cards....,https://www.nytimes.com/2017/01/29/us/politics/white-house-official-in-reversal-says-green-card-holders-wont-be-barred.html
How to Plan a Safe Trip for Gay and Transgender Travelers,2017-01-30T18:28,"In many parts of the world, laws and social customs create an unwelcoming and unsafe environment for L.G.B.T. travelers, but planning ahead can reduce risks....",https://www.nytimes.com/2017/01/30/business/how-to-plan-a-safe-trip-for-gay-and-transgender-travelers.html
"Messages About iMessages, but Not From Apple",2017-01-30T17:35,Criminals who spam never stop trying to get your personal information....,https://www.nytimes.com/2017/01/30/technology/personaltech/messages-about-imessages-but-not-from-apple.html
Disorder at Airports as Travelers Are Detained Without Lawyers,2017-01-30T03:04,"Relatives struggled for answers about loved ones in an information blackout, and lawyers said some detainees had been barred from getting legal help....",https://www.nytimes.com/2017/01/29/nyregion/airports-travelers-detained-executive-order-donald-trump.html
"New Apple Results Are Coming, and the Fed Prepares to Convene",2017-01-30T02:00,"After revenue declines, Apple’s results — the first since the release of the iPhone 7 — may show an increase. Fed officials will meet for the first policy-making session of the year....",https://www.nytimes.com/2017/01/29/business/new-apple-results-are-coming-and-the-fed-prepares-to-convene.html
"Migrants Were Told to Sign Away Right to Enter U.S., Lawyers Say",2017-01-31T02:47,"Travelers holding valid visas to enter the United States were sent away, and those refusing to sign were detained for hours or days, immigration lawyers say....",https://www.nytimes.com/2017/01/30/us/migrants-documents-travel-ban.html
IBM Gives Watson a New Challenge: Your Tax Return,2017-02-01T23:30,A partnership with H&R Block shows IBM’s strategy for artificial intelligence: Watson will be a smart assistant tailored for specific industries....,https://www.nytimes.com/2017/02/01/technology/ibm-watson-tax-return.html
U.N. Leader Says Trump Visa Bans ‘Violate Our Basic Principles’,2017-02-01T17:16,"Secretary General António Guterres, in his first detailed remarks on the immigration restrictions, also said they would not reduce terrorist threats....",https://www.nytimes.com/2017/02/01/world/trump-immigration-ban-un.html
Visa Ban Amended to Allow Iraqi Interpreters Into U.S.,2017-02-02T18:38,"The change eased some of the anger generated in Iraq by President Trump’s order, which has sown anxiety and confusion in much of the world....",https://www.nytimes.com/2017/02/02/world/middleeast/trump-visa-ban-iraq-interpreters.html
Judge Orders U.S. to Let In Immigrant Visa Holders,2017-02-02T03:21,"In sweeping language, a federal judge temporarily blocked the government’s ban on letting in visa holders from seven predominantly Muslim countries....",https://www.nytimes.com/2017/02/01/us/politics/california-judge-trump-immigrant-visa-holders.html
"After Visa Ban, Hints of Hidden Tension on Mississippi Campus",2017-02-02T01:59,"At Mississippi State, where roughly 80 students are affected by President Trump’s order, expressions of support for the ban have taken some by surprise....",https://www.nytimes.com/2017/02/01/us/mississippi-state-trump-visa-ban.html
Super Bowl Commercials Feature Political Undertones and Celebrity Cameos,2017-02-05T22:26,"While most advertisers stuck with silly and sentimental themes, companies including Coca-Cola and Airbnb explored immigration and diversity....",https://www.nytimes.com/2017/02/05/business/media/commercials-super-bowl-51.html
Trump’s Travel Ban Hits Close to Home for Corporate Travelers,2017-02-06T21:15,The executive order has had repercussions for the professionals who oversee and coordinate everything from small board meetings to huge conventions....,https://www.nytimes.com/2017/02/06/business/trumps-travel-ban-hits-close-to-home-for-corporate-travelers.html
Why Windows 10 Wants to Automatically Restart,2017-02-06T15:32,Microsoft intends to make sure the current version of Windows on your PC is always the newest version of its operating system....,https://www.nytimes.com/2017/02/06/technology/personaltech/windows-10-automatic-restart.html
Not Everyone in Tech Cheers Visa Program for Foreign Workers,2017-02-06T00:57,Tech companies say the H-1B program is needed to find highly skilled employees. But it has also been used to lower labor costs and cut jobs....,https://www.nytimes.com/2017/02/05/business/h-1b-visa-tech-cheers-for-foreign-workers.html
Intel Will Invest $7 Billion in Chip Factory in Arizona,2017-02-08T18:38,"The chief executive of the world’s largest chip manufacturer announced the expansion, in the works for several years, after meeting with President Trump....",https://www.nytimes.com/2017/02/08/technology/trump-intel-chip-factory-arizona.html
When to Get a New iPad Mini,2017-02-08T17:00,"Apple is traditionally quiet about its hardware updates in the works, but keep an eye on the company’s product announcement event....",https://www.nytimes.com/2017/02/08/technology/personaltech/when-to-get-a-new-ipad-mini.html
